150	150
-7078.079590	-33.721008	-24.965378	59.844643	-77.944931	41.862087	64.225342	49.694050	-38.930290	-87.848732	14.128044	63.146908	-30.041199	-29.134363	36.336113	2.734092	-46.515892	-67.122017	-17.838018	-30.388031	-57.176311	79.788132	89.848335	-47.805622	-65.188576	80.552559	-39.702690	-24.072733	85.527687	54.983093	-88.659561	-36.219704	75.899559	-52.044731	90.763000	47.654907	-28.251955	20.644266	65.491272	-79.389549	-36.833889	-66.172630	87.565132	-49.041798	-29.942453	-65.618217	-78.679070	-99.837387	22.150789	-74.790985	-77.601074	-66.232437	41.373158	-61.451096	-69.099571	78.903908	-20.247417	34.345547	-17.847143	48.123436	-46.270855	48.059742	-87.229836	-60.719845	-80.691147	-56.125710	-37.476143	-18.269875	42.285122	-84.226059	-11.946635	52.496986	-38.605556	63.895016	-77.078987	-6.909595	-93.282745	-36.012478	66.885071	-3.134270	-27.863169	-32.303486	49.721069	37.677662	17.755791	-9.624960	98.000282	0.197613	-0.932095	11.031856	63.274513	21.600634	-77.838051	31.491114	18.505571	-16.873960	21.990772	89.106102	22.563391	22.011734	-43.713989	8.086495	-85.979416	-97.269440	-92.160660	32.890610	12.417980	-44.487915	43.624344	-59.216293	24.348469	-15.607950	-0.797305	30.646441	7.966740	-95.963631	59.547993	27.252840	27.956804	96.201118	-86.865562	7.458776	65.720306	-59.022503	77.413780	-10.979859	-15.020155	-49.529507	53.145363	50.159637	-16.894993	87.747559	6.552305	-69.772369	-10.352972	-54.021164	4.004653	38.175060	13.310994	96.268379	63.851925	39.377644	-71.730881	-51.915703	-10.484833	-66.307503	-64.028419	-83.571083	6.725316	2.625115	
-1.255625	7058.830566	66.997025	24.211103	-45.769699	-43.155045	-89.450279	-15.614684	-55.459255	-72.150642	-89.613716	55.286655	-23.182655	7.010565	-97.650269	-98.497902	20.205841	-5.675679	-18.106903	46.837933	40.363647	-52.853958	52.386990	57.279003	43.164558	-98.166710	-2.505137	-24.482483	-72.032257	53.656399	-77.416435	-11.621684	-40.600391	67.389854	-27.746836	84.929688	-63.042957	90.232986	-6.307866	68.023582	-11.297783	46.354759	39.670254	57.645218	-89.125107	16.376234	49.659840	48.903481	46.068176	57.789429	-44.170540	-17.820042	10.653204	29.544197	48.483337	59.225773	-1.569117	46.026604	-93.035385	-70.363831	-82.999443	-90.911263	72.341171	26.262054	-16.710318	46.685112	-53.647141	-77.658157	42.706097	-25.184444	30.499884	-58.824684	36.721615	-95.818703	-15.683249	-86.161926	44.697403	-27.633574	-69.194366	4.503321	23.938690	-55.756702	2.834759	-37.686085	-85.773842	64.025955	95.693924	-42.970760	-59.046818	8.288921	-36.153370	-58.812672	7.786060	-90.858109	59.714848	10.146420	-47.355415	-26.496557	-32.272549	-12.852122	76.050293	-81.648224	16.907610	-95.715782	-83.864761	-71.799393	-65.321083	-32.873943	0.399713	-60.722794	24.870813	93.943130	-91.750885	47.645241	42.529305	41.779358	49.683903	-77.610817	-96.994133	-82.145828	0.260066	-27.670811	14.200888	-16.329519	47.508469	49.152328	-24.265747	-21.179083	21.827538	-52.635616	97.739075	34.672188	84.833908	-8.535037	94.145569	-32.398922	76.036011	15.206731	-34.820736	5.514358	-84.650162	2.446825	-58.454075	0.507972	-58.850857	-24.219793	40.585827	93.861763	16.577425	19.058374	
72.003792	58.748230	7729.284180	-13.684302	-76.220863	-74.701675	-44.902802	-67.727066	-97.640892	-24.758520	-61.442616	-81.775970	27.423302	-48.141220	10.072281	-59.020527	98.075127	-30.882061	-13.472393	9.497131	-37.105022	-8.408326	-85.248955	94.468460	-53.771877	-1.367753	19.163519	-96.547791	76.127296	13.558399	93.687675	5.413352	-79.898323	71.333038	45.025688	-63.595852	11.665479	37.441761	7.812252	76.865509	-64.271797	80.166237	-71.802467	-77.985626	-11.302935	-75.321358	97.487152	-95.805122	48.695621	29.127962	-70.848587	-63.949005	88.976883	48.896221	-8.715966	58.193523	19.552296	-43.047504	-58.431183	-55.682194	95.048248	-48.830784	-27.865276	28.245068	-48.748405	-51.244816	53.263988	-43.913780	56.453842	99.038033	24.683922	-94.365189	29.713699	-4.212670	-18.588696	54.899570	-63.646988	-86.206062	-59.987804	46.306839	-7.961453	57.936066	74.436226	39.401096	-84.848175	67.930840	55.744137	74.197166	-97.832787	-54.009018	-47.388580	-94.968826	6.506525	65.341057	11.839218	-22.926807	17.839327	39.033772	-65.763359	79.321815	41.997147	64.733238	-82.151657	88.649483	59.359821	-14.365834	-42.141342	84.674065	49.795559	-70.389465	-24.050720	18.231573	43.040001	-31.942562	45.137852	-67.949997	37.191772	-1.407713	-28.125444	76.217102	-9.186689	-42.252884	49.944241	62.625175	-73.718552	22.163996	66.503708	87.145317	60.224777	34.072224	33.292648	80.600166	95.099503	-8.931334	39.090752	-46.035103	93.682419	-57.001751	-61.602951	-34.384453	-66.862572	-41.703770	-92.796249	-25.664583	-29.362131	61.540108	-62.147949	-29.805492	11.613176	54.231064	
-12.708196	41.176235	39.019302	-7123.773926	32.980839	-9.874431	-29.386686	-78.887329	-43.413410	24.784122	-45.894569	32.517883	86.528183	-17.367926	-5.558920	-17.394241	-6.606829	10.385896	-21.830692	67.129311	-23.687685	-12.211201	74.742676	-31.661064	5.067528	74.471382	12.456288	-90.106865	-48.040817	51.510124	-44.285965	-10.694496	-39.191105	14.139066	-88.446114	-47.867687	69.424706	-30.850540	-86.927917	18.564278	78.743347	51.007397	-16.493988	23.322651	-62.378315	-36.171417	36.595051	-77.323555	54.960983	79.681351	67.699471	-7.642103	61.905212	-37.531559	-22.349257	93.443367	-65.594872	73.193123	65.893829	-40.436237	-65.281555	-47.145969	-85.983284	66.413414	-62.110405	-27.423119	-79.060921	-76.008011	-12.881340	-59.315777	5.782143	5.578790	-16.768732	26.502903	-35.185951	-49.504707	-71.362663	51.527031	-51.912857	-40.535660	99.850044	-62.140179	27.111481	21.581892	-61.460033	41.886463	-35.038414	-39.440361	-2.005690	0.788965	66.224998	88.197525	83.602699	-8.404381	92.816437	-1.653215	9.572719	-62.840477	70.449043	87.093674	27.363113	95.131577	-48.212963	-3.803305	-7.779912	50.363430	-2.962562	-11.001982	13.244144	-27.371143	-58.744968	-84.674316	-30.391281	91.413345	81.557419	95.705818	44.604366	29.389566	-38.496574	82.583641	99.892464	6.139005	50.838573	86.847176	40.244194	26.811258	64.676353	-64.414841	94.399109	-55.242451	83.212219	65.856979	-47.039024	42.312496	-50.504234	-60.793224	-29.186884	-50.127293	-61.079269	-97.299217	-98.110893	-10.760444	-96.075958	28.595421	-4.170923	-80.426826	-95.260590	97.119690	-19.535404	33.401459	
68.501312	-0.911024	19.425341	-10.231804	-7135.446777	-61.000957	-41.047688	-14.557542	-72.944061	40.576042	-62.350300	12.895875	30.813721	-14.918690	-97.656334	-23.527304	-81.185539	61.316509	-90.586983	75.743713	-91.114616	-36.640133	25.343590	7.390795	-34.164242	-25.047812	-15.284346	43.326904	65.476601	-17.727453	-63.711212	30.471500	12.411732	14.710186	99.795609	-34.990055	-67.968056	-68.117157	54.017811	-87.175865	68.954834	17.506655	-2.004110	43.116756	54.691227	-12.972412	-96.377785	-73.260925	78.349434	64.449142	63.683746	-29.328590	91.193398	-44.106071	-56.556156	-27.398771	88.566566	46.946171	-5.111259	-56.267689	26.687281	-4.192460	-20.262798	8.541317	61.121239	-1.626060	-77.364693	94.118347	-94.994209	17.066206	-36.677311	2.720961	0.304588	-56.052856	-42.051151	-74.241440	92.938408	-24.281546	-93.088799	73.530411	-33.467957	-88.629532	87.764763	-79.984581	-22.188356	80.767303	6.909858	45.546997	-8.448861	0.559826	3.541362	-81.900978	41.178608	-5.965364	48.299454	99.635490	-71.396545	-22.083920	-51.354866	17.437403	79.086403	25.683388	-80.201424	27.678389	29.983122	66.732506	62.706688	-87.606758	-37.457550	11.702350	-85.821495	-35.488384	77.555946	-2.354857	24.539282	10.077361	22.564596	-56.601505	34.560787	1.719854	14.247964	-56.881275	-63.953323	-85.810646	-31.723724	-32.164478	-26.790594	-12.736818	94.489639	86.471527	54.681438	-10.964267	66.916588	-85.794243	-95.442444	-87.646118	93.471535	43.062634	-51.983612	-59.910812	54.831383	-31.764544	53.683025	-68.384941	-51.363289	-31.173254	88.208000	-76.804245	-36.660320	-28.466022	
-52.776112	92.101418	-80.006607	-34.917183	96.439911	7825.551758	-83.584030	-74.509850	-71.057945	28.750273	-14.777812	-41.971924	81.089546	49.159412	-22.512409	-54.368748	-39.592045	73.159843	-18.007721	93.213669	13.443373	40.954182	90.072067	-48.920967	-85.374420	-67.984177	95.097237	72.778458	44.451721	-5.687272	11.669860	56.547096	-0.029855	-94.275703	-45.438393	-18.846478	-22.320114	97.500763	67.447243	-15.397567	-96.463341	-41.813442	41.076195	-57.159569	5.122729	64.606033	-51.990932	-17.391182	-80.099434	-65.244400	82.291168	24.656906	-73.346306	86.549026	-87.097008	-10.854737	86.404015	-21.414207	62.564224	-32.135540	2.838281	-96.690392	-91.256920	-55.143650	95.155952	-60.663677	32.220226	15.278882	-54.555016	46.341232	-3.999937	-35.166470	-6.191615	-78.222824	17.706596	37.703552	-13.323321	41.222240	98.452225	65.565849	-10.407765	-94.863640	61.326473	31.914036	-57.306847	-72.058212	33.340092	97.771286	7.855921	-62.357121	15.323890	-10.887889	-71.620728	-11.711399	25.366199	-29.344505	-8.812604	-30.338303	-89.117035	-34.039181	59.074440	-44.154419	29.683245	34.307785	-89.255424	48.298027	-58.788059	80.182037	-7.361275	80.700195	-18.077505	83.855782	-32.532730	-49.201580	33.785278	-64.899887	-69.076431	66.906593	-40.030846	-72.692284	33.715500	-33.582283	75.394722	-16.386669	-85.980431	82.109535	72.152611	6.934706	98.726196	-97.874329	86.687889	-25.244049	-57.891987	5.150095	52.272663	42.453999	44.348610	-49.154335	55.067726	-86.690697	34.217686	-46.008255	49.876339	75.293915	-94.735191	38.731743	-93.987724	-94.364494	92.796173	44.880943	
-8.867730	-14.162882	-94.674118	39.032009	47.603165	-63.274864	-7042.770508	-39.856689	-51.249836	-16.719406	-39.645485	46.870510	15.233993	-92.350914	48.383648	85.525772	60.609367	87.071449	33.297901	41.059776	13.964318	4.384843	-3.778211	87.632584	1.388053	98.182266	-23.887308	71.414757	-49.049892	-47.030289	99.053284	42.053135	-26.176691	-31.021832	47.835659	-28.942625	-91.294548	59.459789	-3.847236	73.664078	52.524578	-30.538691	-98.005226	-88.674217	-61.916260	-3.918026	-63.523544	2.219186	-32.257591	-45.816593	-75.879227	72.026428	46.457798	76.577721	55.487419	66.319664	49.212379	-93.427238	-53.117397	8.562442	4.310881	84.798935	-82.365936	-52.261917	-80.666580	-36.215401	-39.593807	20.213295	32.330898	-10.449390	85.044472	-7.264285	-8.720801	13.564609	33.081261	23.927399	6.281415	-61.109035	29.853128	39.137104	-18.685452	46.271008	-48.657745	-54.567299	-9.665322	15.146809	-57.912350	88.793999	39.503216	61.566620	97.454750	-1.255221	54.043674	-51.090466	38.022926	27.137754	-18.167133	-53.999989	55.878780	27.496576	-70.387405	76.814194	95.849937	1.798445	45.706703	-32.267487	78.149055	-36.459480	29.210176	-54.312492	-29.204571	63.882343	-96.113762	-58.238575	35.764763	10.648111	3.748816	-13.288047	-53.933029	35.690262	-44.503532	65.635887	32.188663	-51.440704	-9.146965	97.812111	-75.186699	73.349342	63.200275	-60.282951	88.327965	-10.494424	-12.921299	-8.828794	28.884438	5.243909	84.986565	-10.914186	94.016029	-96.226822	-82.347435	-31.944605	57.557384	28.297600	63.879829	-64.892914	91.290192	73.709450	-14.237478	74.035439	
85.758247	-55.881989	-81.545670	92.080437	-83.520378	-74.110069	75.129379	-7016.036133	0.363756	-34.275269	7.828611	-13.942196	6.613040	71.484207	88.161880	23.982145	49.326843	46.442036	16.025709	22.752481	-42.802608	63.429699	-26.690130	48.824982	-50.468849	96.506287	46.900341	-74.555664	-56.006634	28.314863	-43.341534	-29.992266	66.273903	-40.403637	-7.010128	-54.847015	-65.691124	-41.563519	-85.590614	41.103012	-39.001225	14.757532	-50.299202	-96.254868	-26.247768	58.153397	96.490631	67.128304	42.677151	-15.586004	-49.055157	-39.758934	6.020651	-81.143089	70.081688	-88.659286	-29.426832	43.172997	93.479065	14.727043	86.910706	29.013678	81.668777	-67.395439	68.434288	16.965443	11.745898	-2.931948	48.320095	63.675648	-46.464443	-62.949154	-10.342026	84.992226	-20.470549	-69.532684	3.044351	91.670174	-65.786186	-87.801666	82.416840	-9.032343	9.993106	-69.737274	-40.778839	-4.769392	20.857059	-66.425949	-40.754875	-98.985184	-31.978924	-71.471642	58.023155	-92.077637	47.946892	32.685753	40.907642	86.378662	-20.146399	46.441051	-46.216953	10.937386	-52.513412	-16.030075	-1.225389	-26.844589	30.376795	92.422287	10.125019	11.697488	49.496571	-68.746796	-30.639965	-0.573950	19.194731	72.853210	53.776264	-3.347652	5.738764	-1.942712	-26.039047	56.440552	16.301256	55.259964	-48.981087	-78.710312	13.915390	32.685455	-73.179893	2.530577	-42.777836	26.732834	-32.388519	99.697556	45.678207	-34.330261	13.772155	81.366539	94.563271	-30.992865	-22.932835	92.140991	41.691586	-69.875084	78.084061	63.906750	-22.537277	-45.502529	-17.289078	-91.447189	
62.496449	-75.508629	20.185495	50.220882	-81.301178	81.213402	-94.974548	-97.205330	-8052.005371	45.789391	65.257744	-96.390587	-20.382895	23.649736	60.437111	0.492231	66.999977	69.465057	-78.214828	95.417061	-41.960823	2.308193	-59.513123	-71.420288	7.920407	-85.099274	23.169952	84.490829	-55.037472	-97.964874	-98.026505	-71.476524	48.886936	-41.140076	9.212074	90.546829	98.160194	53.343861	-44.063026	84.587143	9.053315	-22.404015	-61.997540	-93.895721	91.617226	-52.428352	-5.863582	44.066372	39.335903	-16.959669	89.325279	-28.575403	57.581367	30.134089	21.857086	62.805508	-29.420771	-98.227180	36.375725	39.614616	-28.597281	-52.729912	28.975704	23.839607	93.533768	-1.036174	32.379169	-89.340607	-53.067383	49.889202	-62.177525	74.650536	-96.195526	-39.235233	91.180016	-8.484776	-99.582275	28.964504	38.219883	38.217030	35.568691	-25.454887	41.565548	88.680252	-99.540138	-88.603432	49.465546	30.038054	-58.849064	49.575150	77.781715	-85.373650	62.667847	17.446257	-18.234716	-54.255684	-32.433617	69.645592	-60.482731	-57.632282	91.017509	28.013596	-37.781376	71.093582	50.827724	49.741436	30.648247	36.921307	-31.031542	-41.898834	64.980118	-44.230541	55.435249	-62.418613	26.114990	-90.015160	-89.895332	64.531746	7.355749	18.039221	98.717415	48.131126	19.184862	-58.101856	49.575035	-77.997383	64.867744	38.685097	84.431976	6.007371	20.880205	76.886223	87.762665	-49.561005	5.938162	94.429832	57.973057	29.158279	0.963800	82.250168	-99.947327	-37.488766	93.411842	-22.901529	71.248840	35.336536	28.680639	89.950508	36.283085	-71.200111	
64.819862	-5.526976	-98.397430	78.526573	-20.195078	-12.499037	35.407871	-76.046104	53.598171	8372.304688	86.281975	82.755249	-40.571220	79.361908	50.813194	64.968369	66.109764	59.991524	71.675209	38.214348	33.422916	61.435478	-30.781536	36.493744	-64.142685	-51.839569	68.842850	-93.011421	5.791420	24.444012	9.535115	63.407249	-22.519531	91.465645	82.646103	3.469968	-19.060656	29.661423	58.235439	-82.108627	72.852715	-79.952324	77.386681	-96.609856	-67.372459	-59.384602	77.064796	21.410753	-38.372108	-82.695732	-93.795357	26.441854	-87.643623	67.773033	-92.347572	44.258186	30.267315	-87.067711	64.837151	-62.479813	70.751160	28.518471	12.642650	-47.539616	45.991741	98.013374	-77.565628	97.528809	-73.981216	-12.457115	-60.239994	-52.323811	84.467819	37.676090	-29.462667	-66.218956	71.551758	-98.381996	90.922745	98.691414	40.108139	-43.509911	-25.940258	-79.066368	-3.705795	33.989338	0.042675	1.147632	51.887482	85.488434	73.809204	60.218082	-63.381050	-90.776985	60.459503	-60.917084	74.688171	96.900131	57.780960	55.322029	25.843386	-27.071075	89.771202	38.852097	20.554976	34.240627	72.553673	59.995380	88.810028	40.132252	90.004547	-2.041974	78.683655	-87.474007	55.240181	-4.339277	-91.614922	45.230576	13.115147	98.589851	48.615856	-81.420860	-96.300858	-54.613762	12.229814	-55.982342	3.476854	-84.329659	-33.295795	78.632195	-25.192707	20.013998	77.463600	-58.215919	-83.439896	57.649357	77.818321	33.284412	-59.473560	-21.547176	79.896790	-52.369530	59.192738	-43.280102	69.663322	-94.772469	-23.850388	92.376503	46.247017	-20.344795	
