200	200
9993.659180	75.788116	30.346880	68.823524	-14.894080	-88.512840	21.888166	94.813507	87.235794	-9.688553	-0.965117	90.874977	23.107430	-40.380573	67.363281	61.078819	92.137466	44.372387	-59.680340	-85.344231	1.224298	-98.360680	-3.843770	-16.932346	28.899721	94.903580	-59.582085	-99.746574	-82.048363	69.907646	-7.340705	-42.981461	-24.999985	56.621269	-86.978226	85.689308	18.851177	6.725780	-6.420828	-92.196121	24.597227	1.892408	20.356518	62.244324	88.822121	-96.106087	47.754032	-49.594536	44.468357	54.938290	69.262894	-68.679253	-45.516056	67.229492	-66.759209	-71.748840	56.870750	-6.898294	91.057510	-73.714516	18.414366	0.883736	62.999371	-72.362915	-24.814911	-58.115479	9.268709	-47.065445	76.436760	-10.931988	-78.790260	-51.756645	51.507774	-27.522013	43.513672	1.045159	-77.280693	-73.853058	-47.340870	94.818390	-58.932125	-59.837574	-60.653019	87.977158	-99.957283	-79.585655	69.600227	-12.880198	65.801765	4.257759	0.979417	-15.549397	33.269485	87.950729	27.739872	-72.991211	-87.950241	83.686874	73.599785	-0.488845	-92.149437	-78.845093	-58.192177	-57.988880	87.855225	-48.785656	93.874283	-96.775078	86.781288	31.791372	66.104393	-77.995255	-19.169619	-15.021975	91.462799	36.376431	16.695871	-88.487068	14.301286	-69.732658	56.616524	-64.073654	24.323261	-43.624481	-38.291435	-78.160759	29.119080	66.421333	-0.506080	-65.928513	27.996525	34.305878	15.559989	-23.841433	4.441918	-20.740561	59.917343	-38.972088	-63.677898	-39.954857	97.365540	8.587206	94.657280	38.364147	-39.256283	85.371445	-45.045254	58.254639	-29.208843	-70.296745	81.633522	90.541061	8.319611	-69.870415	16.811182	83.590942	20.990108	49.302315	22.263710	38.670395	-27.071140	49.499462	-52.370991	-93.018623	25.029787	29.965557	8.853920	-97.156166	21.562355	47.123009	-32.935551	11.507955	52.156441	99.786240	30.137667	-74.566734	-36.566010	-84.297050	23.192583	60.359459	62.107296	37.159012	69.076187	-78.921822	25.892311	62.957367	13.568353	-81.246208	-7.185529	-13.801706	31.585579	58.372658	77.913208	95.791832	3.932124	45.302425	24.751589	-2.209713	1.235284	3.758774	
88.562866	10380.883789	36.593552	-78.593628	80.855522	33.973660	-89.641769	-46.577129	2.304417	-15.520427	-73.050072	99.649353	-94.355064	81.317131	51.265305	26.953466	82.691917	9.160453	-33.169857	34.781197	71.141724	-96.454315	-38.914040	-42.808792	-90.713051	64.504913	-85.435310	-10.298441	45.439198	-18.508726	31.558382	-35.439590	-2.331327	-41.229759	-93.129494	98.449593	30.102274	80.123055	-94.093765	-3.834545	-1.829074	-2.863928	-1.339531	-46.373257	48.242588	50.428066	-32.599915	-26.812551	-93.701607	-33.441059	68.227386	-16.619801	72.769203	93.894424	-62.206844	-22.226313	-78.757591	-45.910969	-35.022392	7.694279	45.993729	19.124140	42.532249	-41.609562	83.646324	70.174187	44.347893	90.154915	16.639130	-55.690651	37.062557	86.609108	-77.420486	-54.572350	56.373917	-80.302589	-57.379025	-73.048721	-99.714806	96.384529	87.009544	57.786953	75.502647	-15.830968	-31.526951	-36.523018	-43.597343	-69.286873	-4.015093	91.426201	-65.879074	97.747307	-64.039154	-85.598495	-12.712946	-13.525860	32.131756	-79.837875	-9.023097	-42.065765	93.089859	-66.270813	-35.744091	-44.388748	-75.218353	15.266202	11.605789	-41.697266	-32.113476	42.298100	-15.352020	-94.587700	52.059868	-79.560951	-89.776131	5.446215	52.679298	25.144495	-90.949928	87.681587	-10.514597	79.160545	80.442017	-61.998352	25.788137	16.241833	74.495781	-74.607674	82.724869	-83.889267	76.608459	48.562157	52.148407	14.222913	81.200401	-94.350769	-54.253521	-54.492268	-85.044029	-49.718117	-29.997141	-78.207443	-98.568047	-30.265982	77.139511	29.187683	90.951805	-38.670334	24.729422	-40.970039	26.938810	20.521492	-58.366493	-26.303810	-31.774387	-37.465069	-66.989052	-31.849257	13.625579	-47.331383	45.096275	46.797894	-81.270325	89.608963	-31.582811	94.193069	-47.329315	20.641655	-65.588593	23.454468	1.164376	-15.741489	1.126291	-5.445162	25.489607	31.251371	8.868585	-38.166061	62.021229	-63.432987	-98.714989	45.651459	50.510757	88.761490	-54.731411	89.080505	16.033041	-42.330814	56.793316	-36.440697	95.452011	20.084002	-21.767052	-83.459351	-90.369896	67.508675	83.508751	-68.231262	-25.293568	72.306595	
-33.316364	27.204428	-9599.236328	74.922424	-67.343307	-29.968079	-24.524061	65.564522	53.789360	-63.159843	94.929344	20.227901	60.286175	-75.971443	-32.812534	-23.159729	-23.539145	83.597031	-34.856171	98.582138	-27.325182	89.010498	33.751949	65.506973	-24.543795	-92.856415	92.704781	53.935596	-57.021149	83.325089	67.825729	-80.182373	78.875740	2.374171	82.373482	49.003952	86.746666	68.560684	94.267845	-54.216934	43.460667	-65.498032	13.244734	36.214523	-38.473881	48.058556	12.498543	16.761810	-11.999051	48.330173	-96.049194	91.398308	4.867918	-34.096840	64.836487	-47.241676	-10.774813	-25.116091	36.292351	77.683418	-19.147081	-83.982658	-32.356747	78.212234	84.396904	30.762844	-47.754642	-26.330641	45.398079	3.339448	75.388382	55.366867	23.895603	79.909187	-60.254955	-89.771118	91.290482	-18.929718	52.316402	7.845000	-29.784748	22.639614	-35.379883	51.836353	57.307537	-94.146233	-77.815353	98.247887	-29.032314	-76.177841	5.042064	37.567238	42.873703	19.338324	46.815617	-51.703506	-86.763779	-62.066559	-96.651978	50.859356	-13.531896	17.478861	-12.329480	63.824005	-7.039666	9.155190	9.573975	-22.448053	1.048717	44.814919	81.177818	-11.031303	-40.062294	-65.121826	94.178513	17.023066	-54.345020	-24.833113	90.234428	51.331547	-45.965305	-48.529243	-64.913589	76.153465	57.666130	-50.517494	-70.489799	9.250310	-39.484642	96.092598	42.679749	9.742675	10.196609	-43.385334	-7.399002	-72.917511	25.255835	5.261518	1.970087	-79.235756	21.970135	-34.767754	-78.689445	41.591537	22.261578	-84.574570	76.562325	78.860367	-35.242710	-97.485847	22.197855	73.301521	88.182823	-64.896484	-55.798306	0.254740	95.354156	7.321460	2.036572	14.407544	26.048103	-60.417347	83.904655	-23.740986	2.776512	-53.792515	17.000273	-37.905045	21.130781	39.291153	-85.774147	-69.620255	77.876053	-51.707298	18.319544	-39.798687	-40.755360	-63.664375	52.525883	55.464512	24.254797	-3.730230	-31.208303	-52.154564	92.485046	37.609585	-97.290970	-29.686758	-33.423668	72.385132	83.215088	52.940071	84.140541	-6.626397	0.877672	-77.541229	23.568766	36.702587	4.641225	74.033592	
-8.507343	69.518257	-20.936602	-9360.259766	44.605427	13.733088	-74.666252	87.719574	-70.649170	11.475146	44.439281	9.535656	88.101387	-62.642220	50.044819	4.658669	27.862104	-64.816582	-6.397034	-33.427612	-63.988796	31.266991	87.654755	-26.842649	41.761192	66.341278	-71.803558	55.405056	-46.261856	-61.458263	67.967758	-13.949340	-8.458668	41.088024	-11.422931	52.109028	94.607918	-78.239349	-69.976822	93.060165	55.633755	-68.155968	50.001637	-77.656975	76.891411	-30.750111	-44.466797	-40.310173	-96.100655	43.037834	-14.395778	-9.547187	-17.848001	60.495098	-63.036102	32.047211	14.293135	-60.636620	62.373199	-13.073081	39.257000	-75.752487	51.980789	23.641470	-70.357201	-3.170451	-68.688934	-37.184242	9.550994	-36.303776	96.977928	-5.508689	-53.363907	-55.297127	-78.196671	19.334835	-32.255074	98.897621	-33.998028	-38.034016	-75.852661	95.022934	-14.973320	92.135094	52.028839	-17.527407	-47.105412	97.426712	76.137611	14.441787	-27.945004	-21.814283	-81.951736	-83.940994	12.604495	-19.540228	20.966242	15.272421	-83.183037	59.367741	-71.747772	24.557785	-57.556469	73.897179	-51.607731	28.536459	-18.900518	-77.274277	-58.145920	-43.503643	-91.185074	-14.566031	40.553955	-10.603901	-69.492203	-6.968429	19.234037	-29.376741	16.666874	-8.733921	-25.430447	90.643364	21.754665	87.371399	44.549263	-70.567986	-30.352375	-19.021549	73.931496	-59.168598	28.113831	57.566906	65.356819	-11.213696	-80.876022	26.251427	76.017494	-0.140552	3.656725	76.197365	-94.569519	57.592667	15.015245	24.505741	-32.622280	7.433288	-38.939156	-8.535423	-98.656151	-37.439255	52.479877	-90.709854	-85.721596	17.022623	42.918903	87.705093	21.555792	82.594330	82.525665	87.860321	32.209690	-88.639359	15.556725	4.005196	71.036148	-70.101540	74.641685	-65.473045	15.823364	76.201637	-35.955929	-21.573357	31.672682	-13.023189	-74.097626	97.454468	-8.135820	-81.406952	-99.616081	80.553085	66.524368	12.391545	-63.188602	-4.633055	-9.765671	72.932800	-41.450523	-26.979197	-80.117928	1.111003	6.424453	-32.592445	-27.564764	67.485207	20.760138	-24.747812	-5.840719	83.296417	-16.423359	-65.017006	
43.313175	18.867216	82.325508	-54.663654	9789.999023	-88.814857	-4.259929	93.486977	2.710082	70.841431	17.456518	-4.880584	37.673141	-2.846162	-50.787674	68.734558	30.893766	70.772583	43.258110	-46.068977	61.851490	57.077023	-63.303055	8.642893	-9.621071	80.537422	-15.867118	-1.114555	68.094864	-6.176008	2.167040	-41.163883	71.883659	28.625242	73.111298	-18.510698	-30.567713	-42.902592	70.349762	29.670801	-6.881780	63.839436	89.355034	0.571248	-13.913023	-88.919342	-36.931122	35.876556	-48.647095	62.911247	33.598488	16.708647	22.441418	89.132011	-61.104992	42.962444	-30.720463	88.264862	83.967079	-34.454437	-90.391815	93.681160	51.854115	-83.669250	-44.208473	16.163784	-82.227615	69.538048	66.723648	93.168121	33.771263	27.879240	11.904486	43.272148	-93.741707	-78.115952	29.520300	-24.907312	-26.079746	-18.721622	-41.161041	-71.423172	47.437313	72.755234	4.818310	-98.228157	-56.314240	-33.230419	-63.555550	43.222488	-76.432510	8.377730	-29.781065	97.557365	-32.088001	7.316705	1.594143	-5.424640	-65.818550	-87.045860	-69.710052	3.202093	33.956532	16.673763	-70.756310	60.405300	-56.748249	-91.850304	2.697241	11.043093	-14.772548	-79.706429	68.537537	-13.819734	-11.334362	-41.589615	-14.281070	-88.174561	-5.310935	92.130363	45.648743	-61.614780	90.200577	61.597477	-10.887673	65.691689	-0.490044	82.591278	-77.219734	-76.307426	-79.672508	61.664383	-52.971607	47.117699	-29.435299	88.099380	-20.883810	16.403526	-11.771935	-20.355986	-26.280758	32.780197	79.046509	39.324883	-83.221931	90.347939	58.243206	-55.759216	90.289421	-51.500198	-26.747469	96.591995	67.457985	40.199203	-32.496017	21.431465	86.982918	91.931412	14.215266	14.086592	90.466698	59.184498	34.081497	88.955994	-14.121620	-52.240372	35.988445	83.225044	-87.193825	-52.787560	-72.364975	-13.398729	-82.460052	28.243027	-27.748863	-90.930084	88.408051	39.700211	-13.622697	-28.669121	-49.845562	-58.202572	-58.931847	5.725787	74.460274	-0.936855	-78.110580	-70.702034	-66.718346	-84.222847	53.921680	-87.225487	-26.642023	-84.484406	-43.376816	84.166397	59.704235	-36.646206	82.373581	-59.333183	
20.720831	28.238512	-93.897636	-47.148518	-75.523949	10187.139648	87.553513	15.064425	-79.142532	68.394951	-50.474159	84.767906	1.308002	-23.667318	-88.128235	-65.662994	40.527943	24.731846	-19.969252	48.106148	-79.050171	27.082460	94.164551	32.982719	-45.780834	23.339607	15.515794	-59.352169	49.926575	-64.205177	96.884201	-74.904488	92.358559	-94.092926	-80.481819	35.907665	-1.263162	-94.660736	-98.366486	-19.794258	-75.843842	96.266098	-72.175377	-91.888680	46.345005	-54.191841	56.659439	-3.817146	-7.784369	35.453735	63.727638	24.741154	52.565994	-73.953232	-86.031586	91.632507	-69.594139	-82.481651	83.210213	-38.448315	4.803421	98.311188	25.504522	-47.935776	-91.230621	80.174133	-1.162858	8.095077	-54.352039	83.334915	20.971531	3.622908	-43.542461	6.945852	-50.204327	45.661629	-97.116089	58.239433	-9.590023	56.047894	38.842709	-94.004684	46.974209	-94.167526	-53.456932	-78.150734	-30.558178	-78.781532	-16.249950	19.364408	-95.895844	-17.209446	-16.110079	97.960632	46.114605	-43.812534	-70.350967	-15.408501	21.735914	94.841362	39.760582	-23.804779	49.826946	-80.723717	21.455385	-49.177357	62.198257	-41.436733	90.880493	-7.613788	-66.718681	7.425456	-56.492229	67.530716	87.795341	58.940701	51.587734	-99.752083	29.712236	-7.551744	22.875011	-5.824072	59.667889	31.690462	-6.853855	8.821783	-31.710421	-84.354446	-21.002146	-12.131363	-72.788078	-1.960671	96.409302	97.827110	-9.251033	-10.913524	-82.119682	79.299103	69.720299	-96.729271	-35.458153	-14.513365	-62.568424	-40.045853	63.101902	19.080908	-86.141365	-23.167034	-98.451500	63.669209	3.370503	9.898888	54.765491	41.534424	57.044430	-57.328003	89.382492	63.503841	67.353020	-0.367319	73.115204	-15.166130	-2.344146	68.757553	-51.898499	-71.535324	-34.177540	31.257111	82.200653	92.176064	48.481453	-32.314995	80.902992	-1.903149	-15.431110	36.623096	57.322689	-68.736160	53.081127	-34.541809	89.375381	34.649807	-13.530503	63.158909	42.700539	81.784866	38.374783	65.904732	23.269192	11.649739	90.946602	98.987999	-60.427254	-75.154968	65.023193	-20.666004	57.481682	62.217545	42.777073	36.220074	
-98.690308	-44.976871	93.432404	92.453354	69.187485	-58.166607	10363.833008	76.172287	33.440720	32.332180	76.848518	-94.036110	56.486530	76.530357	-7.547443	80.464378	-79.426872	-73.930382	70.891983	18.163931	80.965370	76.440781	-44.152527	34.737896	-89.769089	28.197615	51.630310	-44.759941	-69.402458	-13.694571	-89.419060	96.271362	66.935547	-77.178665	-23.204638	20.683624	9.353702	-26.981739	-15.080116	59.661465	56.360741	59.048088	10.417131	-26.562241	42.544186	-63.232243	67.730499	-64.022606	49.116570	97.966362	-37.368713	-99.275703	72.227638	86.330757	-75.674530	40.191963	-51.671516	-69.116669	-28.501801	13.098407	63.786377	-25.090906	-78.607338	-64.652008	-67.341240	-54.786819	71.585907	46.245270	6.154018	35.468601	99.971703	35.903809	16.239258	-94.063438	29.148001	-55.719013	-85.198784	-51.979343	87.870216	-43.467804	-64.777603	-81.672066	-1.692644	7.415254	-17.974161	53.342312	46.215721	-87.114059	-46.893581	-40.724472	-86.310081	6.516893	70.876434	-58.305164	7.832880	82.827751	50.334755	-53.893322	-58.511066	-17.581152	98.606552	46.752266	-31.918427	-82.782646	-59.882328	-75.925743	58.614738	81.677879	-73.126656	88.387573	-73.983482	-76.728546	19.618042	44.242439	-63.280212	-10.136663	-51.357151	70.361343	-34.781906	54.439472	36.323029	78.748047	96.393272	49.704159	37.865711	22.031883	-17.870396	-60.826294	-16.148119	71.536407	-9.608357	98.100090	30.369186	21.974836	28.149292	-18.597872	83.004700	-60.588520	34.356373	-84.564629	7.183780	-77.157043	99.900887	86.297218	-78.227318	-72.744316	-49.855671	55.990913	-64.251648	15.395357	-71.795372	-48.536182	-51.681484	84.392403	49.185879	73.966942	-7.008135	-46.220673	30.551775	-4.353668	-39.347290	-78.040009	69.026810	82.525055	40.269524	-4.540309	17.113184	-8.018879	37.504124	-66.017876	-18.735312	-90.088409	26.292368	-24.600933	-22.334929	15.774740	56.804989	-92.910347	-50.847149	-88.824142	-78.983521	36.098770	95.830719	96.030945	-44.073734	10.151766	52.625885	-26.198776	19.641817	1.392485	-36.902416	91.311401	-59.742207	4.105518	-32.132927	-3.403472	-23.505062	-65.861115	7.752946	2.162028	
-60.577454	46.223759	18.490444	49.276516	85.153786	47.004208	-19.597393	-9963.695312	-17.464354	24.741480	-47.244537	-39.605957	57.046421	-10.255545	12.046500	80.030098	-20.626373	97.883995	24.713717	-53.164108	-84.053314	-86.787918	9.571727	32.671886	-40.984871	-13.365601	-16.301273	-33.413780	11.424889	71.950890	-47.927326	-45.262058	-89.304672	-84.407303	-69.568504	21.031902	94.064438	42.143250	76.816833	49.695866	-68.234619	-82.165565	93.822998	87.430412	30.268972	68.758713	-91.076355	95.829628	-55.537807	-95.510284	48.346317	34.262051	33.975410	62.631500	-64.094727	-23.367191	89.112350	-31.922943	36.638947	-39.297726	44.126545	-46.109211	34.757080	2.373685	-74.890869	57.395218	21.571016	-31.805376	-25.761419	-47.989307	7.409351	-91.730484	31.423117	71.591194	13.330873	-90.641388	-72.184486	7.748532	-29.378788	-81.675262	92.482628	-77.267670	43.640266	26.485077	81.964760	65.715759	5.528793	-70.226990	9.276892	-76.900803	-91.613907	11.616854	-69.206619	-53.684883	-12.189634	-64.767181	6.105180	56.620197	56.065201	89.596481	-8.919355	63.497875	-4.020732	94.631905	-98.001785	-28.348450	-71.905754	23.934532	-13.620957	70.224388	-51.382393	-33.355778	59.783455	-55.374226	-50.708633	-66.103363	44.219135	-13.507353	-45.216747	-15.479319	-56.618816	-72.773224	-11.462943	51.315845	52.561420	-40.024364	95.059052	-61.008202	-89.105865	43.540043	59.226311	-52.688328	35.237316	-55.341438	65.278488	58.603172	-98.741875	-58.574535	19.099615	48.198460	-97.138016	-94.241127	78.732391	17.550823	-80.218758	87.900436	61.697113	-9.989547	73.473373	-63.779472	-32.953808	3.645256	16.574316	4.070130	-11.474665	-86.873688	42.963932	-2.751324	61.203903	-64.644646	-14.261220	55.736206	-36.101921	-73.774055	-66.781593	10.330902	-96.326859	-16.004005	-45.254276	-45.762321	-10.925439	-61.259136	-88.477089	43.790695	-56.493011	67.511177	37.355614	59.940506	13.188068	43.769497	-49.624332	-40.718075	-91.658043	-93.204666	8.727021	56.332798	58.289352	10.973551	73.105690	39.247101	44.349060	11.390464	-22.021618	1.256435	53.033321	-39.527447	65.019417	85.620728	72.884331	59.065758	
51.684143	-98.172493	95.944405	44.563465	40.716846	-81.743469	-14.388399	33.168419	9741.101562	-87.802200	-91.095436	56.921421	80.270592	-98.824005	-2.134324	18.368778	-11.933136	38.129440	42.411591	1.534439	-20.081045	52.533897	-97.795578	72.488777	72.469650	79.261093	78.493973	-60.854511	77.222198	-62.844528	-77.939743	73.265060	0.771465	50.719765	29.527334	-8.588420	-30.566307	92.821907	-17.869295	-71.753014	42.863796	54.762516	-12.577941	-38.405563	40.887497	65.970032	-42.777462	-91.906326	-65.550346	29.779139	8.031491	-47.599987	-63.740791	92.130234	96.301682	68.366371	3.198851	-43.446491	-36.126724	31.059086	29.974188	29.223000	-66.426811	44.606781	61.707600	37.416870	52.004753	-5.566898	87.259804	43.515701	68.697136	75.670227	-4.696016	5.129178	36.009571	-79.950172	-43.310204	-43.136246	-34.762806	3.128699	17.346058	92.454666	-44.461277	-61.392700	59.893105	-12.194794	-78.127235	7.397108	-92.328468	72.098183	-14.532616	-0.574790	84.360306	-41.454399	4.062025	40.200821	-94.572609	62.245483	-41.915981	-19.520327	-60.856441	73.683792	2.356759	-77.973412	72.811546	-32.805916	17.650572	14.835564	27.774899	-13.828982	35.939369	55.726585	-94.702682	4.489958	23.740242	-42.206249	95.219391	-89.068222	-6.660744	24.011440	-97.382103	-81.857414	94.116928	-88.280571	40.211048	-61.996151	82.630188	24.456100	-55.497627	10.959697	31.274282	90.489113	14.622118	-8.769590	-46.597755	-98.188728	-32.354660	12.574646	28.705990	70.060051	86.345222	-67.661758	14.913913	-86.160110	-90.306007	79.938713	81.565788	-78.143044	9.527130	-66.238022	66.841995	-11.870402	34.533867	-52.350044	-62.050087	-7.573743	-90.411041	-50.068104	40.668022	-18.387463	-55.828022	50.349594	-58.619392	-87.597267	-16.055717	-75.008446	29.788877	-81.865540	45.381618	70.775757	91.403847	66.066757	9.178901	-27.458841	18.134186	-43.370247	65.164337	23.142914	-38.794113	71.877487	-13.664054	81.531601	-16.461187	-5.928032	88.191322	29.910112	-38.006332	45.470608	-74.130371	14.607804	34.073074	49.478954	23.195091	-70.064171	27.575039	-30.570309	-32.571903	-6.430490	-40.701881	63.275517	
-19.261620	75.162201	98.772202	87.115738	-3.914985	-91.641853	93.167603	-88.778725	-48.760082	-10751.884766	45.737122	57.253910	-61.158020	29.337349	34.463833	36.435135	47.434280	-7.996479	-74.691231	53.455009	87.020226	-91.450363	38.855450	55.804897	-10.593537	85.556862	-53.003910	75.318169	-49.214058	-1.490786	95.235939	93.067169	-20.106373	61.900860	-85.858818	96.068886	8.552770	-0.064798	88.613762	-47.053326	25.736029	-35.326508	-15.790344	-55.226353	76.320175	-24.018505	81.202774	81.239914	-91.246857	98.940239	-10.742743	-40.067459	-13.235292	-11.781622	-71.330589	-80.297607	71.389961	-75.092888	-14.281831	-28.545191	-80.681702	90.065620	-92.896751	51.374268	95.158089	-52.439445	22.345602	-92.320312	19.714273	36.168835	-46.694302	86.484673	-27.897854	8.863934	-41.554310	71.533463	99.341278	32.498768	77.295975	68.634842	-45.696915	-13.826283	57.420464	-55.533390	-87.662178	57.210453	-46.519333	64.050499	86.996506	-23.769781	-60.693943	9.516277	-69.850647	-19.086422	13.097601	56.316902	-93.831741	9.947254	-88.727089	69.487633	-16.995754	80.847809	-99.147331	44.253315	-1.755514	4.546441	-46.576702	-41.465179	3.008075	41.008270	-8.028986	-78.927788	-38.813972	81.701195	-95.420837	28.944542	83.183937	-56.030136	-43.814220	-26.725182	-18.539343	-56.227173	3.199919	-86.514503	98.110313	-8.000413	86.872604	53.491451	55.533104	21.743452	-16.096317	-96.082832	88.276215	67.975983	3.947424	-67.861763	56.681786	89.054405	8.806244	42.655254	40.472336	17.012943	79.546928	-59.555012	-37.991112	-29.668501	-73.794518	-91.911812	-33.478638	-24.578478	-5.730192	-46.205662	28.450180	-97.275291	38.552067	58.277649	66.014458	61.518066	-36.832554	45.717278	-93.170494	-84.657028	83.627197	-87.719742	79.134216	-8.090266	33.316860	-80.783722	-64.523300	-68.584015	-47.114666	-28.598007	-90.725838	79.884583	-36.907276	14.444670	-20.613701	61.638615	97.597351	-48.915813	47.293369	-65.218636	-77.258362	72.790680	-54.145615	65.169853	48.203453	-84.274521	48.159222	27.014917	-93.226845	43.081715	-10.593119	-63.654453	10.848038	22.694681	-83.561295	92.813583	88.734695	93.268242	
